FIRE_NUM, XStart, YStart, FireSize
1948, 373366.050828, 5727398.893739, 110.999737
1949, 380323.665325, 5730050.030599, 77.492248
1950, 377194.265755, 5726317.042648, 36.966965
1951, 375038.376476, 5731021.240316, 58.119186
1952, 380027.659046, 5724115.998831, 9.785373
1953, 379148.346676, 5729649.955119, 43.292863
1954, 372583.163034, 5727488.767165, 0.098842
1955, 381303.907562, 5726391.877556, 10.576110
1956, 381827.297696, 5727152.456187, 0.790737
1957, 377658.795783, 5724961.482434, 38.943808
1958, 376415.276253, 5726737.044326, 72.550140
1959, 372708.024236, 5726984.040004, 41.909073
1960, 379855.466077, 5726352.203786, 47.641918
1961, 376155.068851, 5730769.975919, 74.230457
1962, 377647.384468, 5725622.693293, 98.446784
1963, 376969.829508, 5727362.528955, 48.828023
1964, 376767.308163, 5730141.264890, 48.136128
1965, 380965.778152, 5731275.284148, 0.790737
1966, 378181.428994, 5728767.347918, 58.514554
1967, 375639.248805, 5732832.678259, 1.087264
1968, 377696.531965, 5730362.757205, 32.420226
1969, 372941.930888, 5724506.749178, 4.447897
1970, 377619.046375, 5732699.420733, 27.181592
1971, 375598.199620, 5731088.807682, 32.222542
1972, 379438.764978, 5727974.642369, 61.282135
1973, 381391.478714, 5729468.760146, 55.055079
1974, 376686.030558, 5725627.658887, 84.213514
1975, 380272.066099, 5725978.983309, 28.960751
1976, 374367.982544, 5724787.705014, 0.098842
1977, 381118.208496, 5728078.122856, 105.662261
1978, 375247.453378, 5726492.944759, 36.472754
1979, 377256.784859, 5727830.683973, 88.957937
1980, 372884.016689, 5732842.945864, 17.099692
1981, 379676.209226, 5726861.064018, 105.662261
1982, 380469.321397, 5727209.434011, 84.015830
1983, 375843.299968, 5728451.065201, 115.348792
1984, 372585.641712, 5727402.408975, 26.094328
1985, 378973.300540, 5724742.857128, 88.562569
1986, 377250.495773, 5727706.642848, 86.981094
1987, 376478.883935, 5730059.303695, 81.742460
1988, 379309.964616, 5728838.418711, 50.706024
1989, 376747.189876, 5726310.519406, 40.031072
1990, 376072.039135, 5729928.427028, 25.600118
1991, 379130.171743, 5729537.468679, 51.002551
1992, 381032.829203, 5730478.955345, 14.233270
1993, 378273.318517, 5726683.019827, 85.103093
1994, 374960.142503, 5730090.602050, 41.217178
1995, 375376.221483, 5726594.231015, 56.043501
1996, 379416.706607, 5732430.628007, 53.671289
1997, 379826.094644, 5726991.899191, 111.493948
1998, 379326.742389, 5732875.545124, 41.909073
1999, 381504.362330, 5728071.367168, 91.725518
2000, 372380.590797, 5731914.559166, 16.210113
2001, 379163.914921, 5724087.297290, 18.878851
2002, 379299.669180, 5729508.432785, 53.770131
2003, 373766.872183, 5724430.011720, 20.658010
2004, 380291.060880, 5725951.589115, 24.512854
2005, 376002.091005, 5727993.277164, 55.055079
2006, 377540.293302, 5730108.214152, 29.257277
2007, 379525.585564, 5730295.606168, 11.268005
2008, 373696.799553, 5731660.162377, 5.139792
2009, 378853.508489, 5724838.461706, 102.400470
2010, 374113.489341, 5725921.318244, 3.162949
2011, 379642.765413, 5725939.936203, 86.486884
2012, 377714.154134, 5724904.556234, 40.624125
2013, 377588.881394, 5731024.201747, 6.721266
2014, 375616.415643, 5728715.772888, 121.279321
2015, 375231.892001, 5729882.276288, 49.915287
2016, 379020.078360, 5729729.291189, 46.554654
2017, 375705.062286, 5727110.366416, 40.327598
2018, 376790.182205, 5728445.618489, 38.054229
2019, 376842.932309, 5730094.425204, 41.118336
2020, 378778.620917, 5727598.887301, 38.943808
2021, 380304.225791, 5728924.739136, 93.702361
2022, 372940.628052, 5727088.946319, 77.986458
2023, 378431.901719, 5724949.743109, 78.579511
2024, 373004.658763, 5728467.063715, 74.625825
2025, 376260.145604, 5727105.584633, 88.760253
2026, 378822.918667, 5724867.847830, 120.389742
2027, 377542.467237, 5729651.124893, 9.192320
2028, 380990.366340, 5730173.158133, 41.612546
2029, 373657.826328, 5728534.744878, 58.514554
2030, 373708.709740, 5730326.524625, 71.265192
2031, 377381.565405, 5728203.741392, 32.914437
2032, 379581.767530, 5729359.618810, 41.414862
2033, 379694.235451, 5729212.066861, 79.666775
2034, 379702.870706, 5726491.368781, 25.995486
2035, 379370.734949, 5729340.886354, 43.194021
2036, 376017.962381, 5727567.022389, 83.027408
2037, 372398.344446, 5726812.655554, 17.890430
2038, 379739.521362, 5732786.197938, 38.943808
2039, 374101.342505, 5732933.689764, 1.878001
2040, 375030.583713, 5728559.938181, 30.937594
2041, 378487.392258, 5726340.899771, 101.906259
2042, 372285.164013, 5728889.055973, 40.920651
2043, 378804.290925, 5728712.193312, 88.364884
2044, 378041.330906, 5728262.182932, 97.853731
2045, 376492.916424, 5726120.451145, 48.531497
2046, 380675.698506, 5729643.765150, 85.498462
2047, 377963.083662, 5730757.086743, 11.663374
2048, 374781.071205, 5731775.977065, 4.052528
2049, 376629.099273, 5727251.230335, 69.090665
2050, 377925.581965, 5725063.121124, 38.054229
2051, 375460.745767, 5731341.654356, 51.694446
2052, 381100.766975, 5728844.909577, 90.341728
2053, 381770.461768, 5727992.590124, 43.095179
2054, 374799.512221, 5727585.029710, 108.133315
2055, 380285.946517, 5726037.928756, 43.787074
2056, 375878.453974, 5731687.370069, 57.427291
2057, 374458.796193, 5726830.187470, 33.309805
2058, 380018.601095, 5729540.707375, 117.325635
2059, 380043.415720, 5728860.973219, 86.981094
2060, 377847.650788, 5727880.393790, 80.160986
2061, 376104.209151, 5729505.811893, 28.367698
2062, 380348.441645, 5726964.923057, 106.848367
2063, 373569.013527, 5726478.091896, 52.979394
2064, 375002.123616, 5729178.410589, 59.898345
2065, 372426.354588, 5729962.593741, 3.657160
2066, 375026.517274, 5724044.568831, 8.895794
2067, 373333.838246, 5726462.557601, 60.491397
2068, 374906.376243, 5724935.925885, 1.383790
2069, 380256.950887, 5729689.273254, 95.679204
2070, 372229.441533, 5732052.959133, 46.356970
2071, 376704.480316, 5725249.018563, 17.198535
2072, 378618.012005, 5728174.624177, 57.921501
2073, 378007.793118, 5727159.307555, 59.997187
2074, 379956.803574, 5729680.790860, 91.626676
2075, 377196.219972, 5731342.654761, 0.296526
2076, 374425.941162, 5729923.545508, 87.574147
2077, 374219.873680, 5728640.130664, 62.270556
2078, 377469.338407, 5726254.169847, 27.576961
2079, 381866.156033, 5729439.464488, 23.820959
2080, 381136.898893, 5728699.421110, 109.121737
2081, 376599.406589, 5730366.236869, 46.159285
2082, 373934.854437, 5728228.068262, 35.088964
2083, 374588.435728, 5731053.489115, 42.304441
2084, 375942.993076, 5726552.593113, 46.752338
2085, 374067.108269, 5728117.109772, 42.798652
2086, 379748.434198, 5727495.098746, 73.835088
2087, 376105.972801, 5728839.876349, 89.847517
2088, 376098.270302, 5727426.393033, 81.940145
2089, 375342.522599, 5731182.129164, 53.967815
2090, 378888.030286, 5725573.096807, 100.917838
2091, 374757.594331, 5728923.104560, 17.198535
2092, 380309.320210, 5726401.203174, 47.938444
2093, 375502.145409, 5726881.993266, 70.177928
2094, 377350.632460, 5729955.014170, 18.186956
2095, 377314.065065, 5727865.304998, 65.730032
2096, 372448.243813, 5728938.486627, 69.189507
2097, 378394.039222, 5730031.593462, 45.961601
2098, 378093.884044, 5724412.864261, 31.827173
2099, 376406.877791, 5730710.457099, 52.781710
2100, 377302.726943, 5725150.050566, 64.247399
2101, 373865.101917, 5729138.348955, 24.117485
2102, 378665.423376, 5728626.417317, 85.103093
2103, 372859.369479, 5726446.791572, 0.098842
2104, 378140.855715, 5725163.553486, 57.526133
2105, 373411.106032, 5724950.104558, 14.035586
2106, 377939.282325, 5726145.356592, 98.545626
2107, 378932.100337, 5728094.034153, 83.818145
2108, 379365.090440, 5732744.652996, 62.863609
2109, 381147.337120, 5724571.050360, 6.622424
2110, 372953.755654, 5726983.211390, 86.388041
2111, 375487.809820, 5726810.967120, 62.072872
2112, 373906.327136, 5731588.934918, 3.261791
2113, 373053.135306, 5729079.382821, 94.888467
2114, 375134.466659, 5729719.400229, 48.136128
2115, 373559.643355, 5727236.064597, 89.452148
2116, 374462.974353, 5727468.969440, 72.747824
2117, 376814.320705, 5727539.821578, 52.386341
2118, 372432.982308, 5728556.381999, 43.095179
2119, 378763.126214, 5728830.524307, 66.817295
2120, 374454.926902, 5731441.599386, 34.891280
2121, 379838.942733, 5724656.293518, 34.990122
2122, 378148.679029, 5732300.182823, 0.098842
2123, 378496.242798, 5728059.451940, 64.543926
2124, 375794.293219, 5730057.236127, 47.938444
2125, 377224.300131, 5727847.616307, 83.225093
2126, 381405.589481, 5728690.831147, 102.103944
2127, 374147.939863, 5729425.955663, 65.532347
2128, 381268.323117, 5724555.978893, 13.640217
2129, 372906.132645, 5729396.074785, 85.004251
2130, 379182.320985, 5728892.698023, 60.392555
2131, 373116.333457, 5730484.136824, 51.299077
2132, 372909.833008, 5730441.898975, 40.624125
2133, 378138.265036, 5728495.470342, 97.656047
2134, 374236.842746, 5724975.978614, 0.098842
2135, 372081.233181, 5729904.541298, 3.162949
2136, 376789.527076, 5729952.731283, 46.159285
2137, 379417.673054, 5727156.052820, 87.771832
2138, 376887.882907, 5730183.804337, 31.827173
2139, 378843.987215, 5732426.111494, 93.109308
2140, 373037.323879, 5732784.391110, 12.256427
2141, 378104.002878, 5724615.496560, 67.706875
2142, 373867.360630, 5728815.901104, 56.636553
2143, 378312.299127, 5727334.743427, 42.205599
2144, 380658.034250, 5727530.579641, 58.613397
2145, 380360.654940, 5728250.737971, 98.743310
2146, 374409.864685, 5727348.552349, 74.230457
2147, 377916.080416, 5728432.436973, 93.208150
2148, 376478.554740, 5726911.302746, 60.491397
2149, 377798.193078, 5725998.537431, 80.457512
2150, 379231.003849, 5730462.734568, 12.355269
2151, 375844.444457, 5727132.741162, 91.033623
2152, 377286.682853, 5730131.482563, 19.274220
2153, 381412.871497, 5724297.344858, 7.116635
2154, 379165.019325, 5732420.131798, 63.456662
2155, 376568.392056, 5729808.886361, 95.382677
2156, 378977.344809, 5728752.187431, 82.236671
2157, 376567.040018, 5728206.631347, 66.619611
2158, 380543.384600, 5729970.519191, 63.357820
2159, 373470.574627, 5727416.279650, 93.109308
2160, 381102.195633, 5726249.269912, 14.727481
2161, 378843.802757, 5727659.203659, 39.734545
2162, 377356.802934, 5728191.110589, 32.617910
2163, 373090.995587, 5724335.949291, 0.197684
2164, 372821.735975, 5728417.914378, 50.706024
2165, 378784.221202, 5725677.140151, 77.689932
2166, 374069.992756, 5729967.560690, 94.295414
2167, 374779.097355, 5726863.724665, 79.765617
2168, 378435.065431, 5728754.739926, 86.091515
2169, 380355.855430, 5729896.637519, 73.044351
2170, 378586.667458, 5726198.986366, 91.033623
2171, 379210.135489, 5729906.222632, 19.471904
2172, 375245.411970, 5731026.633878, 51.694446
2173, 374366.802679, 5727874.848759, 31.135278
2174, 381668.444042, 5732299.398436, 45.566232
2175, 379899.044837, 5725470.561166, 75.811931
2176, 381548.812793, 5730841.123243, 4.052528
2177, 375000.928701, 5728059.414578, 92.516255
2178, 373675.102167, 5729635.613364, 90.440570
2179, 380558.647138, 5728428.839024, 93.801203
2180, 374124.387427, 5729391.912348, 72.648982
2181, 376839.777528, 5728821.288606, 56.142343
2182, 378534.429260, 5728022.187405, 66.520769
2183, 379955.045740, 5726808.542918, 140.158172
2184, 378524.363353, 5730081.393200, 39.833388
2185, 376709.488037, 5729652.787192, 74.823510
2186, 375678.952569, 5731631.590940, 25.303591
2187, 374197.892180, 5726661.792263, 19.373062
2188, 378835.305924, 5725058.853721, 124.639954
2189, 379306.169221, 5727229.964889, 58.909923
2190, 372571.858621, 5729882.947989, 42.502126
2191, 377546.008642, 5724720.286091, 15.913587
2192, 372645.362970, 5728056.604188, 26.588539
2193, 375456.623863, 5728036.178303, 69.288349
2194, 378035.419229, 5727099.311042, 63.258978
2195, 378379.551549, 5726257.323329, 85.004251
2196, 376351.440556, 5726560.398689, 101.807417
2197, 376541.628848, 5729460.846573, 88.364884
2198, 375146.280384, 5730145.958215, 33.507490
2199, 373209.580159, 5725021.547218, 22.536011
2200, 381437.822812, 5730230.992337, 8.698109
2201, 380613.760826, 5728089.565898, 64.346241
2202, 373839.542192, 5726775.942967, 53.868973
2203, 376351.242403, 5725981.650561, 43.787074
2204, 378730.275570, 5727052.847519, 69.683718
2205, 374351.318458, 5727785.419376, 36.176228
2206, 375192.089471, 5731483.713677, 61.282135
2207, 374469.385173, 5727130.271526, 79.666775
2208, 380764.047993, 5728344.932143, 48.234970
2209, 380273.178783, 5729287.848803, 125.924902
2210, 378732.758485, 5729728.663104, 51.595604
2211, 380447.838518, 5727148.270155, 73.637404
2212, 378588.393440, 5726984.310161, 28.664224
2213, 373482.762213, 5727145.439922, 110.999737
2214, 372993.763099, 5728101.302826, 41.513704
2215, 377423.426331, 5726686.038511, 28.268856
2216, 380035.957139, 5727950.390492, 115.447634
2217, 381908.785910, 5728246.436579, 29.949172
2218, 379765.418678, 5724805.117693, 56.340027
2219, 381684.967964, 5732295.775740, 43.292863
2220, 374461.265698, 5727030.063942, 74.823510
2221, 375890.343015, 5729105.695171, 81.445934
2222, 379856.605834, 5726111.018335, 83.126250
2223, 372620.277693, 5729374.849743, 90.242885
2224, 380147.170619, 5724644.549361, 19.274220
2225, 373847.063204, 5726348.677154, 35.187806
2226, 376669.468020, 5727247.617479, 72.451298
2227, 372245.579654, 5731390.193046, 2.471054
2228, 381369.975280, 5728103.996011, 128.989009
2229, 374953.616595, 5729859.852387, 40.031072
2230, 377440.167041, 5726912.039092, 31.135278
2231, 376577.103750, 5726189.735142, 47.839602
2232, 378020.779685, 5725370.437908, 110.703211
2233, 379279.897853, 5724824.050301, 119.104794
2234, 375941.316570, 5729917.243859, 23.425590
2235, 376217.714085, 5732914.913441, 0.098842
2236, 376762.310798, 5728388.542759, 43.095179
2237, 374331.858947, 5729233.477788, 47.444233
2238, 374018.758818, 5724586.082072, 16.803166
2239, 379977.246692, 5729665.751080, 93.900045
2240, 373265.673217, 5727965.037228, 95.975730
2241, 379794.901674, 5726143.153392, 70.869823
2242, 376322.902960, 5730875.516246, 59.997187
2243, 374837.692765, 5724239.260899, 6.424740
2244, 374047.725289, 5727065.321782, 23.326748
2245, 381753.031106, 5732489.117739, 19.471904
2246, 375746.436899, 5731877.089887, 50.409498
2247, 374853.584561, 5731921.801726, 1.680317
2248, 379122.184022, 5729994.004455, 18.186956
2249, 372522.203685, 5732838.668135, 39.042650
2250, 375987.179887, 5726295.812665, 57.526133
2251, 381127.575930, 5729758.484240, 64.642768
2252, 372258.056057, 5731371.155509, 1.976843
2253, 380495.168668, 5726606.478912, 24.315170
2254, 374640.083290, 5729953.548037, 81.940145
2255, 376720.209931, 5731459.943772, 5.930529
2256, 373771.483976, 5726071.805900, 21.349905
2257, 373943.535076, 5725978.999587, 13.343691
2258, 377520.709324, 5726752.697841, 37.461176
2259, 379674.837458, 5726359.765461, 53.868973
2260, 375379.713077, 5726513.895507, 35.385491
2261, 379821.871370, 5726084.289484, 82.632040
2262, 379383.495647, 5732419.046266, 52.386341
2263, 375442.372942, 5727475.263122, 94.987309
2264, 377109.061610, 5725327.416363, 83.521619
2265, 376188.581270, 5727878.595030, 33.606332
2266, 376204.985126, 5730092.906851, 43.292863
2267, 376163.276462, 5726087.243036, 26.588539
2268, 378293.275950, 5727462.265774, 31.728331
2269, 372427.806380, 5725521.384746, 0.197684
2270, 374678.212019, 5729674.777250, 62.072872
2271, 380040.407050, 5728038.326702, 125.035323
2272, 374437.790929, 5729454.511161, 66.916137
2273, 380156.806139, 5729426.664600, 91.824360
2274, 378076.762027, 5729453.453989, 68.695296
2275, 373846.321815, 5727303.602019, 60.985608
2276, 372628.343454, 5728686.386077, 57.723817
2277, 375060.278152, 5731064.715221, 81.050565
2278, 377376.065451, 5732397.892948, 47.147707
2279, 378364.188809, 5728751.709063, 79.567933
2280, 380535.831881, 5729631.747885, 86.388041
2281, 379071.206831, 5728928.892684, 71.561719
2282, 375133.712121, 5728924.850812, 41.810231
2283, 375903.562646, 5730426.204850, 36.472754
2284, 373870.877742, 5728902.013411, 40.722967
2285, 378630.025512, 5726568.128523, 70.672139
2286, 375307.971312, 5727274.008691, 94.888467
2287, 379348.093011, 5728225.675434, 78.579511
2288, 379319.556015, 5724339.443430, 17.000850
2289, 374181.666231, 5724011.526928, 7.808530
2290, 380036.675604, 5731948.927414, 1.087264
2291, 380587.859734, 5729348.482735, 117.029109
2292, 378934.988522, 5732333.391686, 66.421927
2293, 376169.349048, 5727873.705505, 26.489697
2294, 376676.205300, 5726757.040463, 96.173415
2295, 378837.699190, 5727884.364801, 63.852031
2296, 378437.993696, 5732553.320550, 47.048865
2297, 372356.615666, 5727565.489142, 2.668738
2298, 377382.821563, 5727553.774526, 70.474455
2299, 380959.297147, 5728235.787957, 57.229606
2300, 376965.503026, 5725251.075361, 62.468240
2301, 378072.383144, 5729065.759906, 67.113822
2302, 380802.544190, 5727599.449027, 57.921501
2303, 377637.210412, 5725158.987435, 33.210963
